Car_Name,Brand,Model,Status,Year,Fuel_Type,Transmission,Horse_power,Cylinder,Mileage,Color,Price
Skoda fabia monte carlo,Skoda,Fabia,occasion,2021.0,Essence,Manuelle,4.0,1.0,153.0,rouge,43.0
Scoda Octavia à ne pas rater,Skoda,Octavia,occasion,2008.0,Diesel,Manuelle,6.0,1.9,80000.0,gris,19.0
Scoda octavia,Skoda,Octavia,occasion,2017.0,Essence,Automatique,8.0,1.4,140000.0,gris,44.0
Skoda Octavia,Skoda,Octavia,occasion,2020.0,Essence,Automatique,7.0,1.4,100000.0,noir,64.5
202522801802,Skoda,Octavia,occasion,2022.0,Essence,Automatique,8.0,1.4,21000.0,noir,124.0
A vendre smart,Smart,Fortwo,occasion,2010.0,Essence,Automatique,4.0,1.0,123000.0,bleu,22.0
Smart fotwo,Smart,Fortwo,occasion,2010.0,Essence,Automatique,4.0,2.0,121000.0,bleu,22.0
A vendre pickup 4 4 ssangyong modèle 2019,Ssangyong,Actyon,neuf,2019.0,Diesel,Manuelle,7.0,2.0,136000.0,blanc,76.0
Offre Exceptionnelle SsangYong Impeccable,Ssangyong,Actyon,occasion,2008.0,Diesel,Manuelle,10.0,>4.0,354785.0,noir,25.5
SsangYoung à vendre,Ssangyong,Actyon,occasion,2012.0,Diesel,Manuelle,7.0,2.5,450000.0,gris,42.0
Bon occasion,Ssangyong,Actyon,occasion,2012.0,Diesel,Manuelle,7.0,2.0,144.0,bleu,31.5
Belle ssongyong 1ere Bakou 24530435,Ssangyong,Actyon,occasion,2014.0,Diesel,Manuelle,7.0,2.2,80.0,gris,39.5
ssangyong,Ssangyong,Actyon,occasion,2016.0,Diesel,Manuelle,7.0,2.0,130500.0,gris,123.0
Sungyong actyon sport,Ssangyong,Actyon,occasion,2016.0,Diesel,Manuelle,7.0,1.9,260000.0,noir,50.0
ssangyong,Ssangyong,Actyon,occasion,2016.0,Diesel,Manuelle,7.0,2.0,130500.0,Autres,111.0
Pick up,Ssangyong,Actyon,occasion,2016.0,Diesel,Automatique,7.0,1.9,292.0,noir,43.0
Vente voiture Dongfeng s50,Dongfeng,S50,occasion,2020.0,Essence,Manuelle,6.0,1.5,87000.0,blanc,48.5
Ssangyong corando prix 37mille neuf prix négocié 98136247,Ssangyong,Korando,occasion,2013.0,Diesel,Automatique,11.0,2.0,220.0,blanc,37.5
,Ssangyong,Korando,occasion,2021.0,Essence,Manuelle,9.0,1.5,70000.0,bordeaux,85.0
Ssong young korando,Ssangyong,Korando,occasion,2022.0,Essence,Automatique,9.0,1.5,30000.0,gris,97.0
Ssangyong kyron,Ssangyong,Kyron,occasion,2011.0,Diesel,Automatique,11.0,2.0,150000.0,bleu,36.0
A vendre Ssangyong musso pick up moteur mercedes td,Ssangyong,Musso,occasion,2007.0,Diesel,Manuelle,12.0,2.8,194000.0,gris,26.0
ssangyong rexton,Ssangyong,Rexton,neuf,2012.0,Diesel,Automatique,11.0,2.2,199999.0,gris,56.0
Ssang young Rexton 230 très propre,Ssangyong,Rexton,occasion,2004.0,Essence,Manuelle,10.0,2.3,210.0,gris,25.0
Fin 2015 189000 certifié avec carnet dentretien 22826889,Ssangyong,Tivoli,occasion,2015.0,Essence,Automatique,7.0,1.6,189.0,noir,57.5
𝑺𝒔𝒂𝒏𝒈𝒚𝒐𝒏𝒈 𝒕𝒊𝒗𝒐𝒍𝒊,Ssangyong,Tivoli,occasion,2016.0,Essence,Manuelle,7.0,1.6,174000.0,bleu,44.0
𝑺𝒔𝒂𝒏𝒈𝒚𝒐𝒏𝒈 𝒕𝒊𝒗𝒐𝒍𝒊,Ssangyong,Tivoli,occasion,2016.0,Essence,Manuelle,7.0,1.6,170000.0,bleu,45.0
A vendre SsangYong Tivoli,Ssangyong,Tivoli,occasion,2016.0,Essence,Manuelle,7.0,1.6,104.0,bleu,55.0
voiture Tivoli 08 2016  a vendre,Ssangyong,Tivoli,occasion,2016.0,Essence,Automatique,7.0,1.6,190000.0,bleu,52.0
Tivoli,Ssangyong,Tivoli,occasion,2017.0,Diesel,Manuelle,6.0,1.6,155.0,beige,49.9
Une belle Tivoli,Ssangyong,Tivoli,occasion,2017.0,Essence,Manuelle,7.0,1.5,104136.0,bleu,53.5
Tivoli modèle 2017,Ssangyong,Tivoli,occasion,2017.0,Essence,Manuelle,7.0,1.2,104136.0,bleu,53.5
15 T,Ssangyong,Tivoli,occasion,2017.0,Essence,Automatique,8.0,1.5,160000.0,bleu,53.0
Tres belle Tivoli ssangyong 16l,Ssangyong,Tivoli,occasion,2018.0,Essence,Automatique,8.0,1.6,160000.0,bleu,58.0
Ssangyong tivoli a vendre,Ssangyong,Tivoli,occasion,2018.0,Essence,Manuelle,7.0,1.6,148000.0,bleu,53.0
15 T,Ssangyong,Tivoli,occasion,2020.0,Essence,Automatique,8.0,>4.0,24000.0,gris,73.0
Ssangyong Tivoli 12 Turbo Classy Secure 6,Ssangyong,Tivoli,occasion,2020.0,Essence,Manuelle,6.0,1.2,53000.0,gris,70.0
,Ssangyong,Tivoli,occasion,2021.0,Essence,Manuelle,6.0,1.2,93000.0,blanc,66.0
Tivoli,Ssangyong,Tivoli,occasion,2021.0,Essence,Manuelle,6.0,1.2,42500.0,gris,69.7
Vente ssangyong tivoli,Ssangyong,Tivoli,occasion,2021.0,Essence,Manuelle,6.0,1.2,21000.0,rouge,74.0
Xlv,Ssangyong,Tivoli Xlv,occasion,2017.0,Essence,Manuelle,7.0,1.6,50000.0,marron,54.0
Suzuki Celerio,Suzuki,Celerio,occasion,2020.0,Essence,Automatique,4.0,>4.0,76000.0,orange,28.0
Suzuki S presso,Suzuki,S-Presso,neuf,2021.0,Essence,Manuelle,5.0,1.2,70000.0,orange,29.5
Suzuki s presso 2 ans,Suzuki,S-Presso,neuf,2021.0,Essence,Manuelle,5.0,1.2,70000.0,orange,31.0
Location de voiture en Tunisie,Suzuki,S-Presso,neuf,2024.0,Essence,Automatique,6.0,1.4,1000.0,gris,100.0
Suzuki ciaz,Suzuki,Ciaz,occasion,2017.0,Essence,Manuelle,5.0,1.2,85000.0,blanc,34.9
Suzuki ciaz,Suzuki,Ciaz,occasion,2017.0,Essence,Manuelle,5.0,1.2,100000.0,noir,34.9
Suzuki ciaz,Suzuki,Ciaz,occasion,2017.0,Essence,Manuelle,5.0,1.2,0.0,noir,34.9
Suzuki dzire tout options,Suzuki,Dzire,occasion,2019.0,Essence,Manuelle,5.0,1.2,24000.0,noir,42.5
suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,81000.0,noir,35.9
Vente Voiture,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,71000.0,bleu,38.5
suzuki,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,4.0,2.0,48000.0,gris,32.0
Suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,82000.0,blanc,34.9
Suzuki dzire très bon etat,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,68500.0,marron,34.5
,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,4.0,1.1,63000.0,gris,29.2
Suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,40000.0,marron,36.9
Suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,80000.0,blanc,34.9
Suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.0,81000.0,noir,35.9
Suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.0,80000.0,blanc,34.9
Suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,81000.0,noir,35.9
suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,81000.0,marron,34.9
Dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,123.0,blanc,33.0
suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,79999.0,blanc,34.9
suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,80000.0,marron,34.9
suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,79.0,marron,34.9
Vendo Suzuki ciaz,Suzuki,Ciaz,occasion,2020.0,Essence,Manuelle,7.0,1.5,85000.0,marron,45.0
Suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,87000.0,gris,34.9
suzuki dzire,Suzuki,Dzire,occasion,2020.0,Essence,Manuelle,5.0,1.2,80000.0,blanc,34.9
,Suzuki,Dzire,occasion,2021.0,Essence,Manuelle,5.0,1.2,81000.0,bleu,35.9
Suzuki s pression 2021,Suzuki,S-Presso,occasion,2021.0,Essence,Manuelle,4.0,1.0,38000.0,gris,28.0
Suzuki dzire,Suzuki,Dzire,occasion,2021.0,Essence,Manuelle,5.0,1.2,82000.0,noir,36.9
Suzuki dzire,Suzuki,Dzire,occasion,2021.0,Essence,Manuelle,5.0,1.2,83000.0,noir,37.9
Suzuki dzire,Suzuki,Dzire,occasion,2021.0,Essence,Manuelle,5.0,1.2,0.0,noir,37.9
Suzuki dzire,Suzuki,Dzire,occasion,2022.0,Essence,Manuelle,5.0,1.2,40000.0,marron,36.9
Suzuki dzire,Suzuki,Dzire,occasion,2022.0,Essence,Manuelle,5.0,1.2,80000.0,Autres,36.9
15 L,Suzuki,Baleno,neuf,2024.0,Essence,Manuelle,6.0,1.5,6600.0,noir,19.5
Suzuki baleno,Suzuki,Baleno,occasion,2017.0,Essence,Automatique,5.0,1.4,79000.0,blanc,46.9
Suzuki baleno,Suzuki,Baleno,occasion,2017.0,Essence,Manuelle,5.0,>4.0,180000.0,gris,33.0
Suzuki Baleno,Suzuki,Baleno,occasion,2017.0,Essence,Automatique,5.0,1.5,145.0,bleu,39.9
zuzuki baleno,Suzuki,Baleno,occasion,2017.0,Essence,Automatique,5.0,1.5,144.0,bleu,39.9
Suzuki baleno,Suzuki,Baleno,occasion,2017.0,Essence,Automatique,5.0,1.4,180000.0,gris,11.111
A vendre,Suzuki,Baleno,occasion,2018.0,Essence,Manuelle,4.0,1.2,38000.0,gris,45.0
Suzuki celerio,Suzuki,Celerio,neuf,2020.0,Essence,Manuelle,4.0,1.2,45.0,blanc,34.8
Céleris neuf,Suzuki,Celerio,neuf,2021.0,Essence,Manuelle,4.0,1.4,56000.0,gris,33.0
A vendre,Suzuki,Celerio,occasion,2017.0,Essence,Manuelle,4.0,1.4,160.0,Autres,28.0
Suzuki Celerio,Suzuki,Celerio,occasion,2018.0,Essence,Manuelle,4.0,1.0,66000.0,bleu,31.5
Susuki celerio,Suzuki,Celerio,occasion,2018.0,Essence,Manuelle,4.0,1.0,66000.0,gris,28.5
A Vendre Suzuki Celerio En Excellent état,Suzuki,Celerio,occasion,2020.0,Essence,Manuelle,4.0,1.0,97000.0,gris,31.0
suzuki celerio rouge2020,Suzuki,Celerio,occasion,2020.0,Essence,Automatique,5.0,1.2,69000.0,rouge,35.0
Suzuki celerio,Suzuki,Celerio,occasion,2022.0,Essence,Manuelle,4.0,1.0,62000.0,gris,30.0
A vendre,Suzuki,Jimny,occasion,2019.0,Essence,Manuelle,6.0,1.5,119000.0,vert,77.5
,Suzuki,Jimny,occasion,2021.0,Essence,Manuelle,6.0,>4.0,40000.0,gris,87.0
Suzuki Swift,Suzuki,Swift,neuf,2019.0,Essence,Manuelle,5.0,1.2,97000.0,bleu,39.5
Vente,Suzuki,Swift,neuf,2019.0,Essence,Manuelle,5.0,1.4,32000.0,marron,46.0
Suzuki swift boite auto,Suzuki,Swift,neuf,2024.0,Essence,Automatique,5.0,1.2,3800.0,blanc,61.5
Suzuki Swift,Suzuki,Swift,occasion,2017.0,Essence,Manuelle,5.0,1.2,0.0,gris,28.9
Suzuki swift 2017 excellent état,Suzuki,Swift,occasion,2017.0,Essence,Manuelle,5.0,1.2,135000.0,blanc,35.5
Suzuki swift,Suzuki,Swift,occasion,2017.0,Essence,Manuelle,5.0,1.2,110000.0,gris,31.9
Suzuki swift,Suzuki,Swift,occasion,2017.0,Essence,Manuelle,5.0,1.2,113000.0,gris,32.9
Suzuki swift,Suzuki,Swift,occasion,2017.0,Essence,Manuelle,5.0,1.2,130000.0,gris,32.9
suzuki swift,Suzuki,Swift,occasion,2017.0,Essence,Manuelle,5.0,1.2,110000.0,gris,31.9
2018 Suzuki Swift Premier main,Suzuki,Swift,occasion,2018.0,Essence,Manuelle,5.0,1.2,90000.0,rouge,33.8
Suzuki dzire tout option année 2018,Suzuki,Swift,occasion,2018.0,Essence,Manuelle,5.0,1.2,120500.0,marron,34.0
Suzuki Swift,Suzuki,Swift,occasion,2018.0,Essence,Automatique,5.0,1.2,150000.0,bleu,36.5
A V swift 2019,Suzuki,Swift,occasion,2019.0,Essence,Manuelle,5.0,>4.0,134500.0,gris,40.0
,Suzuki,Swift,occasion,2020.0,Essence,Automatique,5.0,1.2,76999.0,blanc,37.9
suzuki swift,Suzuki,Swift,occasion,2020.0,Essence,Automatique,5.0,1.2,77000.0,blanc,37.9
suzuki swift,Suzuki,Swift,occasion,2020.0,Essence,Automatique,5.0,1.2,79999.0,blanc,37.9
2020 Suzuki Swift,Suzuki,Swift,occasion,2020.0,Essence,Manuelle,5.0,1.2,200000.0,blanc,36.5
Suzuki Swift,Suzuki,Swift,occasion,2020.0,Essence,Automatique,5.0,1.2,111000.0,Autres,39.8
Suzuki swift,Suzuki,Swift,occasion,2020.0,Essence,Manuelle,5.0,1.2,80000.0,orange,37.9
Suzuki swift,Suzuki,Swift,occasion,2020.0,Essence,Manuelle,5.0,1.2,82000.0,orange,37.9
Suzuki Swift  2021,Suzuki,Swift,occasion,2021.0,Essence,Automatique,5.0,1.2,24000.0,blanc,44.0
Groumbalia,Suzuki,Swift,occasion,2023.0,Essence,Automatique,5.0,1.2,50000.0,bleu,14.0
A vendre   15L,Suzuki,Sx4,occasion,2022.0,Essence,Automatique,6.0,1.5,19000.0,gris,59.0
Suzuki Vitara   en vente doccasion,Suzuki,Vitara,occasion,2018.0,Essence,Automatique,6.0,1.6,120498.0,gris,65.0
Voiture moteur neuf suzuki à vendre,Suzuki,Wagon R,occasion,2001.0,Essence,Manuelle,5.0,1.2,222000.0,vert,12.9
Suzuki spresso,Talbot,S-Presso,occasion,2021.0,Essence,Manuelle,5.0,1.0,33.0,orange,35.0
Soussa,Tesla,Model X,neuf,2024.0,Electrique,Automatique,5.0,1.0,0.0,rouge,60.0
سيارة للبيع,Toyota,Autres,neuf,2013.0,Essence,Manuelle,6.0,1.3,254000.0,gris,24.0
,Toyota,Autres,neuf,2023.0,Essence,Manuelle,4.0,1.0,22000.0,noir,35.9
Voiture Automobile Utilitaire,Toyota,Autres,occasion,1998.0,Essence,Manuelle,14.0,2.9,232000.0,noir,30.5
voiture toyota a vendre,Toyota,Autres,occasion,2000.0,Essence,Manuelle,5.0,1.2,400000.0,blanc,10.0
Toyota,Toyota,Autres,occasion,2011.0,Diesel,Manuelle,10.0,2.0,236000.0,blanc,123.0
Toyota Agya,Toyota,Agya,occasion,2021.0,Essence,Manuelle,4.0,1.0,65000.0,blanc,35.0
Agya à vendre,Toyota,Agya,occasion,2021.0,Essence,Manuelle,4.0,1.0,50000.0,gris,34.0
Toyota Agya neuve,Toyota,Agya,occasion,2022.0,Essence,Manuelle,4.0,1.0,7800.0,gris,36.0
À vendre,Toyota,Agya,occasion,2022.0,Essence,Manuelle,4.0,1.0,50500.0,noir,36.0
Toyota Avensis,Toyota,Avensis,occasion,2013.0,Essence,Manuelle,6.0,1.4,279000.0,gris,26.0
Toyota Avanza A vendre,Toyota,Avensis,occasion,2013.0,Essence,Manuelle,6.0,1.3,336000.0,bleu,27.0
A vendre Toyota Avenza,Toyota,Avensis,occasion,2013.0,Essence,Manuelle,6.0,1.3,337000.0,gris,27.0
Avanza,Toyota,Avensis,occasion,2013.0,Essence,Manuelle,6.0,1.6,222000.0,beige,27.0
toyota agya neuf 2022,Toyota,Aygo,neuf,2022.0,Essence,Manuelle,4.0,1.0,35000.0,noir,34.0
toyota agya neuf 2022,Toyota,Aygo,neuf,2022.0,Essence,Manuelle,4.0,1.0,35000.0,noir,35.0
toyota agya 56177695,Toyota,Aygo,neuf,2022.0,Essence,Manuelle,4.0,1.1,34000.0,gris,35.5
,Toyota,Aygo,neuf,2023.0,Essence,Manuelle,4.0,1.0,4444.0,gris,40.0
Toyota agya populaire,Toyota,Aygo,neuf,2023.0,Essence,Manuelle,4.0,1.0,200.0,gris,40.0
Toyota Aygo,Toyota,Aygo,occasion,2013.0,Essence,Manuelle,4.0,1.0,164.0,rouge,29.8
Toyota aygo,Toyota,Aygo,occasion,2017.0,Essence,Manuelle,4.0,1.0,89000.0,rouge,30.0
,Toyota,Aygo,occasion,2021.0,Essence,Manuelle,4.0,1.3,74000.0,noir,34.0
Toyota Agya s tout Options dispo À Sousse,Toyota,Aygo,occasion,2022.0,Essence,Automatique,5.0,1.2,50000.0,gris,37.9
Toyota Agya s,Toyota,Aygo,occasion,2022.0,Essence,Automatique,5.0,1.2,50000.0,gris,37.9
Toyota Agya s tout Options dispo À Sousse,Toyota,Aygo,occasion,2022.0,Essence,Manuelle,5.0,1.2,50000.0,gris,37.9
Toyota Agya s Boite Automatique Tout options,Toyota,Aygo,occasion,2022.0,Essence,Automatique,5.0,1.2,59000.0,gris,37.9
Toyota Agya,Toyota,Aygo,occasion,2022.0,Essence,Manuelle,5.0,1.2,55000.0,gris,40.5
Une très belle voiture propre état impeccable faible consommation Toyota agya,Toyota,Aygo,occasion,2022.0,Essence,Automatique,7.0,1.4,28000.0,blanc,43.2
Boîte Auto,Toyota,Chr,neuf,2020.0,Essence,Automatique,6.0,1.4,81000.0,gris,74.0
,Toyota,Chr,neuf,2020.0,Essence,Automatique,6.0,1.5,140000.0,gris,74.0
,Toyota,Chr,neuf,2020.0,Essence,Automatique,6.0,1.6,140000.0,gris,74.0
A vendre ou echange,Toyota,Chr,occasion,2017.0,Essence,Automatique,6.0,1.2,198000.0,blanc,63.0
21363636,Toyota,Chr,occasion,2018.0,Essence,Automatique,6.0,1.2,90000.0,gris,72.0
Toyota,Toyota,Chr,occasion,2018.0,Essence,Automatique,6.0,1.2,120000.0,gris,70.0
Toyota Chr,Toyota,Chr,occasion,2018.0,Essence,Manuelle,6.0,1.2,112.0,rouge,67.0
Bonne occasion,Toyota,Chr,occasion,2020.0,Essence,Manuelle,6.0,1.5,38000.0,rouge,90.0
Je mets en vente ma Toyota,Toyota,Chr,occasion,2021.0,Essence,Automatique,6.0,1.4,86600.0,gris,84.0
Toyota Corolla,Toyota,Corolla,neuf,2020.0,Essence,Automatique,6.0,1.4,85000.0,noir,67.0
Corolla,Toyota,Corolla,occasion,1991.0,Essence,Manuelle,7.0,1.9,293000.0,vert,12.0
A vendre Toyota corolla 1999,Toyota,Corolla,occasion,1999.0,Essence,Manuelle,6.0,>4.0,306.0,gris,12.0
Toyota corolla nthifa barcha nm de tlf96028174,Toyota,Corolla,occasion,2000.0,Essence,Manuelle,6.0,1.4,244000.0,gris,15.0
Toyota Corolla le,Toyota,Corolla,occasion,2004.0,Essence,Automatique,8.0,1.8,250.0,bleu,23.0
Toyota corilla,Toyota,Corolla,occasion,2009.0,Essence,Manuelle,5.0,1.4,123456.0,gris,13.0
Toyota corella,Toyota,Corolla,occasion,2020.0,Essence,Manuelle,6.0,1.4,48000.0,gris,69.9
Toyota corolla,Toyota,Corolla,occasion,2020.0,Essence,Manuelle,6.0,1.2,48000.0,gris,69.9
Toyota corolla,Toyota,Corolla,occasion,2020.0,Essence,Manuelle,6.0,1.5,48000.0,gris,69.9
Toyota corolla,Toyota,Corolla,occasion,2020.0,Essence,Manuelle,6.0,1.4,48000.0,gris,69.9
Toyota corolla,Toyota,Corolla,occasion,2020.0,Essence,Manuelle,6.0,1.4,48000.0,gris,71.9
toyota corolla,Toyota,Corolla,occasion,2020.0,Essence,Manuelle,6.0,1.2,48000.0,gris,71.9
toyota corolla,Toyota,Corolla,occasion,2020.0,Essence,Manuelle,6.0,1.5,47998.0,gris,71.9
Grombalia,Toyota,Hi Ace,neuf,2018.0,Diesel,Manuelle,8.0,>4.0,670.0,blanc,52.0
Toyota hiace 3place comercial,Toyota,Hi Ace,occasion,1996.0,Diesel,Manuelle,10.0,3.0,300.0,blanc,13.0
Toyota hiace,Toyota,Hi Ace,occasion,2000.0,Diesel,Manuelle,10.0,1.5,3000.0,blanc,11.7
Toyota Hiace 16 places très bonne état,Toyota,Hi Ace,occasion,2006.0,Diesel,Manuelle,11.0,2.0,490000.0,gris,48.0
a vendre Toyota hiace ndhifa,Toyota,Hi Ace,occasion,2008.0,Diesel,Manuelle,11.0,3.0,1.0,jaune,20.0
Toyota,Toyota,Hi Ace,occasion,2009.0,Essence,Manuelle,10.0,1.8,600.0,blanc,27.0
hiace en bon etat,Toyota,Hi Ace,occasion,2013.0,Diesel,Manuelle,8.0,1.8,500000.0,blanc,33.0
A vendre toyota,Toyota,Hi Ace,occasion,2015.0,Diesel,Manuelle,8.0,2.0,700.0,Autres,22.0
,Toyota,Hi Ace,occasion,2018.0,Diesel,Manuelle,8.0,>4.0,700.0,jaune,111.111
للبيع بدون رخصة,Toyota,Hi Ace,occasion,2018.0,Diesel,Manuelle,8.0,1.0,900.0,jaune,50.0
Toyota hiace,Toyota,Hi Ace,occasion,2018.0,Diesel,Manuelle,8.0,3.0,500000.0,jaune,45.0
Voiture à vendre,Toyota,Hilux,occasion,1989.0,Diesel,Manuelle,10.0,>4.0,66200.0,rouge,13.0
Toyota Hilux,Toyota,Hilux,occasion,2009.0,Diesel,Manuelle,10.0,3.0,290000.0,marron,24.083
Toyota Hilux,Toyota,Hilux,occasion,2010.0,Diesel,Manuelle,10.0,3.0,290.0,marron,123.0
2010 Toyota Hilux 44تسجيل أول,Toyota,Hilux,occasion,2010.0,Diesel,Manuelle,8.0,2.8,480000.0,noir,73.8
,Toyota,Land Cruiser,occasion,1992.0,Diesel,Manuelle,11.0,2.5,500000.0,rouge,35.0
Toyota land cruiser lj 70,Toyota,Land Cruiser,occasion,1999.0,Diesel,Manuelle,10.0,2.0,11111.0,blanc,23.0
105,Toyota,Land Cruiser,occasion,2001.0,Essence,Manuelle,17.0,>4.0,280000.0,blanc,59.0
À vendre     D4D,Toyota,Land Cruiser,occasion,2002.0,Diesel,Manuelle,11.0,3.0,330000.0,bleu,50.0
Toyota prado 1kz,Toyota,Land Cruiser,occasion,2007.0,Diesel,Manuelle,11.0,3.0,290000.0,noir,112.0
Toyota Prado,Toyota,Land Cruiser,occasion,2008.0,Essence,Automatique,19.0,3.0,311000.0,noir,95.0
vente Toyota Fortuner,Toyota,Land Cruiser,occasion,2013.0,Essence,Manuelle,13.0,2.7,68000.0,noir,140.0
Toyota RAV4,Toyota,Rav 4,neuf,2020.0,Essence,Automatique,9.0,2.0,100000.0,noir,115.0
Toyota RAV4  Essance,Toyota,Rav 4,occasion,2000.0,Essence,Manuelle,10.0,2.0,230000.0,gris,27.8
Toyota rav4 annee 2020,Toyota,Rav 4,occasion,2020.0,Essence,Automatique,9.0,2.5,65000.0,blanc,128.0
Toyota satarlet,Toyota,Starlet,occasion,1992.0,Essence,Manuelle,4.0,1.3,290000.0,rouge,5.2
Toyota,Toyota,Tercel,occasion,1998.0,Essence,Manuelle,7.0,>4.0,120.0,gris,9.5
A vendre Tayota Yaris,Toyota,Yaris,neuf,2021.0,Essence,Manuelle,6.0,3.0,120000.0,noir,55.0
Vente Toyota Yaris,Toyota,Yaris,occasion,2006.0,Essence,Manuelle,4.0,1.0,203.0,gris,23.0
Toyota Yaris 2008,Toyota,Yaris,occasion,2008.0,Essence,Manuelle,4.0,1.2,246577.0,gris,21.5
A vendre toyota yaris couleur champagne,Toyota,Yaris,occasion,2010.0,Essence,Manuelle,4.0,1.4,257000.0,Autres,24.0
Toyota,Toyota,Yaris,occasion,2012.0,Essence,Manuelle,4.0,1.2,300.0,noir,23.3
Toyota yaris sedan,Toyota,Yaris,occasion,2014.0,Essence,Manuelle,5.0,1.2,155000.0,gris,35.0
Toyota yaris sedan,Toyota,Yaris,occasion,2014.0,Essence,Manuelle,5.0,1.4,156000.0,gris,34.0
Toyota,Toyota,Yaris,occasion,2014.0,Essence,Manuelle,5.0,1.3,193750.0,crème,35.0
A vendre,Toyota,Yaris,occasion,2015.0,Essence,Manuelle,5.0,1.3,490000.0,rouge,41.0
Voiture à vendre,Toyota,Yaris,occasion,2016.0,Essence,Manuelle,5.0,1.4,148000.0,gris,43.0
Toyota Yaris en bonne état,Toyota,Yaris,occasion,2017.0,Essence,Manuelle,4.0,1.2,199.0,blanc,32.0
Toyota Yaris coupée,Toyota,Yaris,occasion,2017.0,Essence,Manuelle,4.0,1.2,200.0,blanc,32.0
Toyota yaris,Toyota,Yaris,occasion,2017.0,Essence,Manuelle,4.0,3.0,136000.0,rouge,31.5
Toyota Yaris coupée 92053082,Toyota,Yaris,occasion,2017.0,Essence,Manuelle,4.0,1.2,202.0,blanc,30.0
Toyota Yaris,Toyota,Yaris,occasion,2018.0,Essence,Manuelle,4.0,1.0,140000.0,blanc,33.8
Yaris,Toyota,Yaris,occasion,2018.0,Essence,Manuelle,4.0,1.1,130.0,gris,33.0
Toyota Yaris sedan contact92071853,Toyota,Yaris,occasion,2019.0,Essence,Manuelle,6.0,1.3,72000.0,noir,48.0
Toyota Yaris en,Toyota,Yaris,occasion,2019.0,Essence,Manuelle,5.0,>4.0,105.0,gris,39.0
Toyota Yaris sedan Élégance,Toyota,Yaris,occasion,2020.0,Essence,Manuelle,6.0,1.3,75.0,gris,56.0
Yaris 1 ere main,Toyota,Yaris,occasion,2020.0,Essence,Manuelle,4.0,1.0,56000.0,noir,39.0
,Toyota,Yaris,occasion,2021.0,Essence,Manuelle,6.0,1.3,92700.0,noir,55.0
A vendre golf 4,Volkswagen,Arteon,occasion,2001.0,Essence,Manuelle,5.0,1.4,430000.0,noir,19.5
Seat Ibiza,Seat,Ibiza,neuf,2021.0,Essence,Manuelle,5.0,1.0,200000.0,Autres,40.0
Volkswagen t cross état neuf,Volkswagen,T-Cross,neuf,2023.0,Essence,Manuelle,6.0,1.0,6900.0,noir,75.0
Volkswagen  4,Volkswagen,ID4,neuf,2024.0,Electrique,Automatique,6.0,1.0,8700.0,rouge,150.0
181,Volkswagen,181,occasion,1976.0,Essence,Manuelle,9.0,1.5,100000.0,jaune,25.0
Kebili,Volkswagen,Autres,occasion,2001.0,Essence,Manuelle,5.0,1.4,0.0,gris,13.8
seat ibiz,Seat,Ibiza,occasion,2012.0,Essence,Manuelle,4.0,1.2,188.0,blanc,26.0
Volkswagen cc,Volkswagen,CC,occasion,2012.0,Essence,Automatique,10.0,1.8,244500.0,blanc,52.0
Amarok,Volkswagen,Amarok,occasion,2013.0,Diesel,Manuelle,7.0,2.0,186000.0,gris,65.0
Amarok,Volkswagen,Amarok,occasion,2013.0,Diesel,Manuelle,8.0,2.0,200000.0,crème,82.0
Amarok avendre,Volkswagen,Amarok,occasion,2015.0,Diesel,Manuelle,7.0,2.0,179.0,gris,82.0
Kairouan,Volkswagen,Amarok,occasion,2016.0,Diesel,Manuelle,7.0,2.0,210000.0,noir,77.0
Golf 7,Volkswagen,Golf 7,occasion,2017.0,Essence,Manuelle,5.0,3.0,163000.0,Autres,50.0
Ste vend voiture de direction,Volkswagen,Autres,occasion,2018.0,Diesel,Automatique,7.0,2.0,262.0,noir,105.0
X40,FAW,Besturn X40,occasion,2021.0,Essence,Automatique,6.0,1.6,39000.0,blanc,60.0
